nsf_rural_normal_s3,0.4,0.35800479184176665,1478,75770.71583087707,0.3585477123109503,210.00560641288757
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_rural_normal_s3,0.42,0.3733636599245096,1524,66585.77116584414,0.3753623944752582,185.75829601287842
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_rural_normal_s3,0.44,0.38320906162870183,1469,77858.94434436412,0.38642483586547216,214.50657987594604
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_rural_normal_s3,0.46,0.38570064884979127,1025,205254.15107942687,0.389395545845876,101.24509477615356
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_rural_normal_s3,0.48,0.38835297293846655,916,239825.9249652793,0.39089219846622536,229.12432622909546
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_rural_normal_s3,0.5,0.4297100109117329,573,425545.49639305327,0.42411566360634867,140.78652548789978
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_rural_normal_s3,0.52,0.4273049917830105,562,435075.22621964145,0.42014460511150287,209.65959906578064
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_rural_normal_s3,0.54,0.4237468178362298,573,434268.49668104225,0.41500943112339894,198.81955671310425
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_rural_normal_s3,0.56,0.40464034677543514,358,514257.14801577973,0.40139399036948675,169.88668656349182
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_rural_normal_s3,0.58,0.3927820702088724,345,518065.1194446426,0.38736124876125944,305.0419406890869
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_rural_normal_s3,0.6,0.39482061803065777,395,513269.4430996431,0.38552435919894046,207.1344895362854
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_rural_normal_s3,0.62,0.37277067392765734,298,548488.4828125436,0.36622239477481827,195.49456691741943
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_rural_normal_s3,0.64,0.35743522203534495,254,570305.2770839466,0.35442922502593355,260.32919478416443
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_rural_normal_s3,0.66,0.3434651563950497,272,554613.0559609727,0.33528673098126033,306.2527587413788
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_rural_normal_s3,0.68,0.33411657773349646,229,595337.146829178,0.3304646568551549,198.86286211013794
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_rural_normal_s3,0.7000000000000001,0.32397957412241263,272,566647.7101430784,0.3155316880431192,284.0188229084015
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_rural_normal_s3,0.72,0.31020310199180223,282,553615.1818048776,0.29616887725454477,464.1770393848419
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_rural_normal_s3,0.74,0.3045398166012301,264,591030.1174319788,0.28828732609886903,178.91235756874084
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_rural_normal_s3,0.76,0.28822159544785464,257,589727.945254291,0.2753330245180332,280.8558442592621
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_rural_normal_s3,0.78,0.27745828755792257,274,575645.8500553493,0.2626307298479711,166.57536339759827
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_rural_normal_s3,0.8,0.25850893979322753,247,592813.2424252856,0.24333503423609074,329.68330335617065
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_rural_normal_s3,0.8200000000000001,0.24085369968228448,234,597544.3016144007,0.22926290436877456,288.03673100471497
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_rural_normal_s3,0.84,0.23451217247591138,272,557200.229769532,0.21222805821962065,438.21175956726074
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_rural_normal_s3,0.86,0.21396616415260666,235,598001.7984549275,0.20588139901657848,195.37861585617065
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_rural_normal_s3,0.88,0.20005185013665394,238,588477.3365810208,0.19009990714470693,228.84180736541748
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_rural_normal_s3,0.9,0.1864476910512904,233,603924.6484139217,0.17358173523790366,245.6340787410736
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_rural_normal_s3,0.92,0.170587520492779,231,594137.0303907824,0.1560561374989084,463.96330094337463
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_rural_normal_s3,0.9400000000000001,0.1662013332066659,251,591812.821135272,0.13975224026900943,500.6963634490967
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_rural_normal_s3,0.96,0.1496570292008153,244,595700.6017526361,0.12665962089674587,433.0791280269623
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_rural_normal_s3,0.98,0.12975873056771733,230,616004.8720511814,0.1143007020456718,366.60300159454346
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_rural_normal_s3,1.0,0.13209442491210446,263,559560.8584171009,0.10358565737051793,153.32545733451843
