dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_centers_easy_s3,0.72,0.3999226302728325,540,50830.256230538136,0.40384537445940577,33.98838782310486
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_centers_easy_s3,0.74,0.38895817261307336,529,51444.73329494996,0.39660753115284564,26.83839225769043
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_centers_easy_s3,0.76,0.3799545621172251,528,51685.47528642827,0.3865163291762579,33.56947565078735
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_centers_easy_s3,0.78,0.37028435377743507,532,51144.26709256351,0.3762043230401596,37.12554597854614
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_centers_easy_s3,0.8,0.36324153912893214,542,50540.93241764391,0.3669906392337443,43.47256302833557
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_centers_easy_s3,0.8200000000000001,0.3513643119299711,528,51685.47528642827,0.3590880266092889,35.799309968948364
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_centers_easy_s3,0.84,0.3434987980405454,535,51122.556956659464,0.34976629693435224,48.684935331344604
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_centers_easy_s3,0.86,0.33577620447243234,540,50830.256230538136,0.3393495878144982,39.10374069213867
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_centers_easy_s3,0.88,0.32661242935808943,540,50830.256230538136,0.3301359040080828,34.0556378364563
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_centers_easy_s3,0.9,0.3170317448424961,539,50855.194946670905,0.3209222202016675,82.1600112915039
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_centers_easy_s3,0.92,0.3096327361159062,543,50795.02054305522,0.3117085363952521,52.388405561447144
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_centers_easy_s3,0.9400000000000001,0.2986973388853759,539,50887.21872073973,0.30249485258883674,67.10528063774109
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_centers_easy_s3,0.96,0.2876091687141049,535,50945.74401181042,0.2932811687824214,30.377353191375732
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_centers_easy_s3,0.98,0.28030559655022397,539,50847.66995801059,0.28406748497600603,69.30060410499573
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_centers_easy_s3,1.0,0.2716297786720322,540,50830.256230538136,0.27485380116959063,51.86337947845459
