dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_rural_easy_s3,0.34,0.31927606397030706,1533,34774.105228788365,0.31907439284569805,118.46576285362244
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_rural_easy_s3,0.36,0.33273645492471954,1535,34625.00727613505,0.3333782777099227,58.56272077560425
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_rural_easy_s3,0.38,0.3460655592356978,1534,34706.07703590578,0.3467351136393542,85.93227338790894
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_rural_easy_s3,0.4,0.3596054839746509,1520,36557.81498273917,0.3608511312060087,69.55201935768127
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_rural_easy_s3,0.42,0.3729389937967697,1535,34657.452494646794,0.3752047728360347,56.44091510772705
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_rural_easy_s3,0.44,0.434846267066763,877,163990.3658136644,0.3824437744540319,100.28701758384705
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_rural_easy_s3,0.46,0.3879712867965767,986,113898.20032201715,0.3868805248622186,219.75992703437805
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_rural_easy_s3,0.48,0.3919217761852664,986,114053.70272262629,0.3911551747547616,178.30702328681946
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_rural_easy_s3,0.5,0.40317519622836817,1047,108324.99959572179,0.39408984501408817,247.61381793022156
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_rural_easy_s3,0.52,0.3996080466860027,862,139349.57381447926,0.39619421456103,221.5033040046692
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_rural_easy_s3,0.54,0.4029703012347367,344,254844.286560263,0.3938761219359695,367.52335023880005
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_rural_easy_s3,0.56,0.40875513811240993,448,243716.1477432363,0.39160584362860107,134.1340229511261
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_rural_easy_s3,0.58,0.38489523605640635,331,260117.8490933598,0.3736471988255995,226.00730443000793
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_rural_easy_s3,0.6,0.37337704098404983,347,254683.99778887926,0.36289549831204737,294.3136668205261
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_rural_easy_s3,0.62,0.3700544267250335,400,245209.84179651632,0.36218315386972283,158.11600923538208
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_rural_easy_s3,0.64,0.35758832372419547,309,271865.5812911852,0.3486404854750208,373.256667137146
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_rural_easy_s3,0.66,0.35080417489263893,261,294355.21313956263,0.3398175959107029,233.10067105293274
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_rural_easy_s3,0.68,0.328356007819063,225,297551.6015605719,0.3212329185668229,197.11324620246887
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_rural_easy_s3,0.7000000000000001,0.3188006461099873,241,295593.3520967321,0.306304145498298,371.5251679420471
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_rural_easy_s3,0.72,0.3047120982009741,214,307495.0823342399,0.29474273860691647,135.2287769317627
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_rural_easy_s3,0.74,0.2923609532549997,212,311221.5355677698,0.2797835590940721,340.8948669433594
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_rural_easy_s3,0.76,0.2781807175882152,232,299732.74236604926,0.26689321678222777,237.47872352600098
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_rural_easy_s3,0.78,0.2591800390109853,202,310355.21045430284,0.24636422246884473,367.20375871658325
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_rural_easy_s3,0.8,0.2496396593000527,208,315139.09873661335,0.23561761448693028,142.5072305202484
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_rural_easy_s3,0.8200000000000001,0.23031460056556302,203,309606.8876320999,0.21752134745674528,186.899169921875
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_rural_easy_s3,0.84,0.2164333125951649,202,311829.28763228783,0.20088842308819146,355.0896050930023
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_rural_easy_s3,0.86,0.2104108030524403,211,324423.364080563,0.188685783352014,213.77102208137512
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_rural_easy_s3,0.88,0.1936230937254042,206,326019.8329746873,0.17639859512871203,157.06376767158508
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_rural_easy_s3,0.9,0.16998399267105702,191,319618.82667676767,0.15355966522862935,319.02348947525024
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_rural_easy_s3,0.92,0.1559079381713669,191,324246.36176214233,0.14195910624840774,163.25587058067322
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_rural_easy_s3,0.9400000000000001,0.14039254962512204,192,319983.84520629415,0.12549524909033516,365.6385362148285
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_rural_easy_s3,0.96,0.12750541817015248,197,318101.3982492797,0.10973843167393671,293.54202604293823
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_rural_easy_s3,0.98,0.10877040085842639,188,328577.43341868516,0.09468210366862838,180.6376872062683
dataset,alpha,fitness,rejected,cost,fitness_train,time_train
nsf_rural_easy_s3,1.0,0.0932077342588002,188,330101.62674184813,0.07677165354330709,146.75179362297058
